Customer_id,age,job,marital,education,default,housing,loan,Region_Code,State_Code,City_Code
25745,44,technician,single,professional.course,no,yes,no,1,S6,C6
25746,32,admin.,single,high.school,no,yes,yes,3,S4,C254
25747,70,retired,married,basic.4y,no,no,no,3,S3,C147
25748,67,retired,married,professional.course,no,yes,no,4,S2,C2
25749,27,technician,single,professional.course,no,no,no,4,S2,C2
25750,37,admin.,married,university.degree,no,yes,no,4,S2,C454
25751,52,blue-collar,married,basic.4y,no,yes,no,4,S2,C454
25752,33,admin.,married,university.degree,no,no,no,2,S16,C86
25753,52,blue-collar,married,basic.4y,no,no,no,4,S5,C5
25754,33,admin.,married,university.degree,no,yes,no,4,S2,C455
25755,57,technician,married,high.school,no,yes,no,1,S6,C53
25756,26,admin.,single,high.school,no,yes,no,1,S6,C13
25757,57,technician,married,high.school,no,no,no,2,S32,C274
25758,57,technician,married,high.school,no,yes,no,2,S32,C274
25759,58,retired,divorced,university.degree,no,yes,no,4,S2,C2
25760,31,admin.,married,university.degree,no,no,no,4,S2,C2
25761,43,management,married,basic.6y,no,no,no,1,S26,C25
25762,25,student,single,high.school,no,no,no,1,S6,C436
25763,25,student,single,high.school,no,no,no,4,S2,C2
25764,25,student,single,high.school,no,no,no,4,S2,C2
25765,30,admin.,married,university.degree,no,no,no,2,S16,C110
25766,33,admin.,single,university.degree,no,yes,yes,4,S2,C9
25767,31,admin.,single,university.degree,no,no,no,4,S2,C2
25768,55,blue-collar,single,basic.4y,no,yes,no,4,S2,C2
25769,37,services,married,basic.9y,no,yes,no,4,S2,C2
25770,33,blue-collar,married,basic.9y,no,no,no,4,S2,C456
25771,51,management,married,unknown,no,yes,no,4,S2,C456
25772,56,entrepreneur,married,basic.9y,no,yes,no,4,S2,C456
25773,30,admin.,married,university.degree,no,no,no,4,S22,C25
25774,66,retired,married,basic.4y,no,no,yes,4,S22,C25
25775,30,management,single,university.degree,no,no,no,4,S22,C25
25776,45,management,married,university.degree,no,no,no,4,S22,C25
25777,54,blue-collar,married,basic.4y,no,no,no,3,S3,C109
25778,43,blue-collar,married,basic.6y,no,no,no,3,S3,C109
25779,71,retired,married,high.school,no,yes,no,4,S2,C330
25780,39,technician,single,professional.course,no,yes,no,4,S2,C330
25781,40,blue-collar,single,basic.4y,unknown,no,no,4,S2,C330
25782,39,technician,single,professional.course,no,no,no,4,S2,C330
25783,55,admin.,married,high.school,no,yes,no,4,S2,C330
25784,41,services,single,high.school,no,yes,yes,2,S16,C21
25785,36,management,married,university.degree,no,no,no,2,S16,C21
25786,51,entrepreneur,married,illiterate,no,no,no,2,S16,C21
25787,51,entrepreneur,married,illiterate,no,yes,no,2,S16,C21
25788,63,retired,married,unknown,no,yes,no,1,S11,C23
25789,26,blue-collar,married,basic.9y,no,no,no,1,S6,C237
25790,42,blue-collar,married,basic.9y,no,no,no,1,S6,C237
25791,47,entrepreneur,married,university.degree,no,no,no,4,S2,C303
25792,30,admin.,married,high.school,unknown,yes,no,2,S25,C25
25793,26,blue-collar,married,basic.9y,no,yes,yes,1,S6,C62
25794,39,management,single,university.degree,unknown,no,no,1,S6,C62
25795,26,blue-collar,married,basic.9y,no,no,no,3,S19,C290
25796,35,services,married,high.school,no,yes,no,3,S19,C290
25797,29,admin.,married,university.degree,no,yes,yes,3,S19,C290
25798,57,technician,married,university.degree,no,yes,no,3,S19,C347
25799,40,entrepreneur,married,professional.course,unknown,yes,no,4,S2,C71
25800,29,admin.,single,university.degree,no,no,no,4,S2,C71
25801,33,blue-collar,married,basic.9y,no,yes,no,4,S2,C71
25802,38,blue-collar,married,basic.9y,no,yes,no,2,S16,C21
25803,38,blue-collar,married,basic.4y,unknown,yes,no,3,S3,C68
25804,64,retired,married,basic.6y,no,yes,no,2,S16,C457
25805,57,retired,married,basic.4y,no,no,no,2,S16,C457
25806,29,admin.,single,university.degree,no,no,no,2,S16,C457
25807,48,blue-collar,married,basic.4y,no,no,yes,2,S16,C457
25808,33,admin.,married,university.degree,no,yes,no,2,S16,C457
25809,42,services,married,high.school,unknown,yes,yes,4,S2,C9
25810,52,services,divorced,high.school,no,no,no,4,S2,C9
25811,54,entrepreneur,divorced,unknown,no,no,yes,4,S2,C9
25812,45,entrepreneur,married,university.degree,no,no,no,4,S2,C9
25813,37,entrepreneur,married,professional.course,no,no,no,2,S25,C39
25814,52,retired,married,basic.4y,unknown,no,no,2,S16,C21
25815,52,blue-collar,divorced,basic.4y,no,yes,no,2,S16,C21
25816,27,services,single,university.degree,no,yes,no,2,S16,C21
25817,27,services,single,university.degree,no,yes,no,2,S16,C21
25818,35,admin.,married,university.degree,no,no,no,1,S15,C103
25819,45,blue-collar,married,basic.4y,unknown,yes,no,1,S15,C103
25820,40,blue-collar,married,basic.9y,unknown,yes,no,4,S2,C71
25821,27,blue-collar,single,basic.4y,no,yes,no,3,S4,C4
25822,27,blue-collar,single,basic.4y,no,yes,no,3,S4,C4
25823,36,blue-collar,married,basic.4y,unknown,yes,no,3,S3,C101
25824,32,blue-collar,married,basic.9y,no,yes,no,3,S3,C101
25825,42,blue-collar,married,basic.4y,no,yes,yes,3,S3,C101
25826,32,blue-collar,married,basic.9y,no,yes,no,4,S2,C2
25827,45,entrepreneur,married,basic.4y,unknown,yes,no,4,S5,C5
25828,27,blue-collar,single,basic.4y,no,yes,no,3,S18,C82
25829,54,blue-collar,married,basic.4y,no,no,no,3,S18,C82
25830,27,blue-collar,single,basic.4y,no,no,no,4,S2,C71
25831,32,blue-collar,married,basic.9y,no,no,no,4,S2,C71
25832,44,technician,divorced,professional.course,unknown,yes,no,4,S2,C71
25833,24,management,single,university.degree,no,yes,no,4,S2,C71
25834,54,blue-collar,married,basic.4y,no,yes,no,4,S2,C71
25835,40,blue-collar,married,basic.9y,unknown,yes,no,4,S2,C71
25836,44,technician,divorced,professional.course,unknown,yes,no,4,S2,C71
25837,31,blue-collar,married,basic.4y,no,yes,no,1,S12,C44
25838,52,blue-collar,divorced,basic.4y,no,no,no,1,S12,C44
25839,29,admin.,single,high.school,no,yes,no,1,S12,C44
25840,32,admin.,married,university.degree,no,yes,no,1,S12,C44
25841,24,management,single,university.degree,no,yes,no,1,S12,C44
25842,44,blue-collar,married,high.school,unknown,yes,no,3,S18,C174
25843,29,blue-collar,single,basic.9y,no,unknown,unknown,1,S6,C62
25844,46,technician,married,professional.course,no,yes,no,1,S6,C62
25845,54,management,married,university.degree,no,no,no,1,S6,C62
25846,26,blue-collar,married,basic.9y,no,yes,no,1,S6,C62
25847,37,admin.,married,university.degree,no,no,no,4,S2,C4
25848,40,entrepreneur,married,basic.9y,no,yes,no,3,S37,C458
25849,35,admin.,married,professional.course,no,no,yes,2,S10,C11
25850,27,blue-collar,single,basic.4y,no,yes,no,3,S37,C291
25851,45,services,divorced,basic.4y,no,no,yes,3,S37,C291
25852,40,services,married,high.school,no,yes,no,3,S37,C291
25853,41,blue-collar,married,basic.4y,no,no,no,2,S30,C256
25854,43,management,married,unknown,unknown,no,no,2,S30,C256
25855,43,management,married,unknown,unknown,no,yes,2,S30,C256
25856,32,admin.,single,university.degree,no,yes,no,2,S10,C11
25857,51,blue-collar,married,basic.6y,no,yes,no,2,S10,C11
25858,37,admin.,single,high.school,no,no,no,4,S48,C459
25859,35,admin.,single,high.school,no,yes,no,4,S2,C126
25860,37,technician,divorced,professional.course,no,yes,no,1,S15,C42
25861,59,blue-collar,married,basic.9y,no,yes,no,3,S33,C39
25862,38,entrepreneur,married,university.degree,unknown,yes,no,3,S37,C187
25863,39,blue-collar,married,unknown,unknown,no,no,3,S37,C187
25864,31,technician,single,professional.course,no,yes,no,2,S10,C11
25865,56,admin.,married,basic.9y,no,no,no,2,S32,C105
25866,38,technician,married,professional.course,no,yes,no,2,S32,C105
25867,32,admin.,single,university.degree,no,no,no,2,S32,C105
25868,47,admin.,single,high.school,no,no,no,2,S16,C21
25869,46,self-employed,divorced,basic.9y,no,yes,yes,4,S2,C71
25870,47,admin.,single,high.school,no,yes,yes,4,S2,C71
25871,55,management,married,basic.4y,unknown,no,no,4,S2,C71
25872,43,management,married,unknown,unknown,no,no,4,S2,C9
25873,26,admin.,single,university.degree,no,unknown,unknown,4,S2,C9
25874,36,blue-collar,married,unknown,no,yes,yes,4,S2,C9
25875,31,blue-collar,married,basic.9y,no,yes,no,4,S2,C9
25876,41,self-employed,married,university.degree,no,yes,no,2,S35,C396
25877,29,admin.,single,university.degree,no,no,no,3,S1,C460
25878,69,retired,married,unknown,no,no,no,2,S40,C249
25879,36,blue-collar,married,unknown,no,no,no,1,S11,C23
25880,27,admin.,single,high.school,no,no,no,1,S11,C23
25881,27,admin.,single,high.school,no,no,no,1,S11,C23
25882,44,blue-collar,married,basic.6y,no,yes,no,3,S33,C119
25883,19,student,single,basic.9y,no,no,no,4,S2,C2
25884,70,retired,married,unknown,no,yes,no,4,S2,C2
25885,47,entrepreneur,married,university.degree,no,yes,no,4,S2,C2
25886,20,student,single,high.school,no,yes,no,1,S15,C103
25887,31,blue-collar,married,basic.9y,no,yes,yes,1,S15,C103
25888,47,blue-collar,married,basic.9y,no,yes,no,4,S2,C9
25889,33,blue-collar,divorced,basic.9y,unknown,no,no,4,S2,C9
25890,32,admin.,single,university.degree,no,yes,no,2,S31,C59
25891,38,services,married,high.school,no,yes,no,4,S2,C9
25892,31,blue-collar,married,basic.9y,no,yes,no,4,S2,C9
25893,50,self-employed,married,university.degree,no,yes,no,4,S2,C9
25894,42,entrepreneur,married,basic.9y,no,yes,no,4,S2,C9
25895,33,technician,married,professional.course,no,no,no,4,S2,C9
25896,37,blue-collar,married,basic.9y,no,yes,no,4,S2,C50
25897,34,blue-collar,married,basic.4y,unknown,yes,no,4,S2,C50
25898,42,blue-collar,married,basic.4y,no,yes,no,4,S2,C50
25899,29,blue-collar,single,basic.9y,no,unknown,unknown,4,S2,C50
25900,26,student,single,university.degree,no,yes,no,4,S5,C5
25901,45,entrepreneur,married,basic.4y,unknown,no,no,3,S1,C460
25902,37,admin.,married,professional.course,no,yes,no,2,S16,C21
25903,44,blue-collar,married,basic.4y,no,yes,no,2,S16,C21
25904,33,technician,married,professional.course,no,no,yes,2,S16,C21
25905,37,technician,divorced,professional.course,no,yes,no,2,S16,C21
25906,29,admin.,divorced,basic.9y,no,yes,no,2,S16,C21
25907,41,services,married,high.school,no,yes,no,2,S16,C21
25908,47,blue-collar,married,basic.9y,no,yes,no,2,S16,C21
25909,35,unemployed,married,professional.course,no,yes,no,2,S16,C21
25910,53,services,divorced,high.school,unknown,yes,no,2,S16,C21
25911,38,admin.,married,high.school,no,yes,no,2,S16,C21
25912,27,admin.,single,high.school,no,no,no,2,S16,C21
25913,28,blue-collar,single,basic.9y,unknown,yes,no,3,S18,C25
25914,53,services,divorced,high.school,unknown,no,yes,4,S5,C318
25915,59,blue-collar,married,basic.9y,no,yes,no,3,S20,C28
25916,40,management,married,basic.6y,no,yes,no,3,S37,C116
25917,24,admin.,single,university.degree,no,yes,no,3,S37,C116
25918,33,services,single,basic.9y,no,yes,no,2,S10,C11
25919,33,admin.,single,university.degree,no,yes,no,2,S10,C11
25920,49,management,married,university.degree,no,no,no,2,S10,C11
25921,49,management,married,university.degree,no,yes,no,2,S10,C11
25922,34,technician,married,university.degree,no,yes,yes,2,S10,C11
25923,32,technician,married,university.degree,no,no,no,2,S10,C11
25924,70,retired,married,unknown,no,yes,yes,4,S5,C5
25925,34,blue-collar,married,basic.4y,unknown,yes,no,4,S5,C5
25926,24,admin.,single,university.degree,no,yes,no,4,S5,C5
25927,29,services,single,basic.9y,unknown,yes,no,1,S6,C244
25928,30,admin.,single,high.school,no,no,no,1,S6,C244
25929,56,services,divorced,high.school,unknown,yes,no,4,S2,C2
25930,46,blue-collar,married,basic.4y,no,no,no,4,S2,C2
25931,46,entrepreneur,married,university.degree,no,yes,yes,4,S2,C2
25932,37,admin.,married,professional.course,no,yes,yes,4,S2,C2
25933,45,blue-collar,married,basic.4y,no,no,no,4,S2,C2
25934,39,admin.,married,high.school,no,yes,no,4,S2,C2
25935,48,services,divorced,high.school,unknown,no,no,4,S2,C2
25936,41,services,single,university.degree,no,no,no,1,S24,C97
25937,31,admin.,married,high.school,no,no,no,3,S36,C296
25938,50,unemployed,married,basic.4y,unknown,yes,no,3,S36,C296
25939,55,blue-collar,married,basic.4y,no,yes,yes,3,S36,C296
25940,32,blue-collar,divorced,basic.4y,no,no,no,3,S36,C296
25941,29,admin.,single,high.school,no,yes,yes,1,S6,C13
25942,37,entrepreneur,married,professional.course,no,no,no,2,S16,C21
25943,46,technician,married,university.degree,no,yes,no,2,S10,C266
25944,32,admin.,single,university.degree,no,yes,no,2,S10,C266
25945,53,management,married,high.school,no,yes,no,4,S2,C9
25946,32,blue-collar,married,basic.4y,no,no,no,4,S2,C9
25947,42,admin.,divorced,high.school,no,no,no,4,S2,C9
25948,47,admin.,married,basic.6y,unknown,yes,no,4,S2,C9
25949,46,self-employed,divorced,basic.9y,no,yes,no,4,S2,C2
25950,40,services,single,high.school,no,yes,no,4,S2,C2
25951,37,technician,single,high.school,no,yes,no,4,S2,C2
25952,24,management,single,university.degree,no,no,no,4,S2,C2
25953,50,blue-collar,married,basic.9y,no,yes,no,4,S2,C9
25954,40,admin.,divorced,university.degree,no,yes,no,4,S2,C9
25955,31,blue-collar,married,basic.9y,unknown,yes,no,4,S2,C9
25956,28,technician,single,professional.course,no,unknown,unknown,2,S16,C21
25957,37,technician,single,high.school,no,yes,no,4,S2,C71
25958,39,admin.,divorced,high.school,no,yes,yes,4,S2,C71
25959,42,entrepreneur,married,basic.9y,no,no,yes,4,S2,C71
25960,52,retired,married,basic.4y,unknown,yes,yes,4,S2,C71
25961,32,services,single,high.school,no,no,no,2,S16,C21
25962,39,services,single,high.school,no,yes,no,2,S16,C21
25963,41,blue-collar,divorced,basic.4y,no,yes,no,3,S4,C36
25964,36,blue-collar,single,high.school,no,yes,no,1,S42,C357
25965,36,entrepreneur,married,university.degree,no,no,no,1,S42,C357
25966,24,blue-collar,married,professional.course,unknown,no,no,4,S17,C124
25967,41,blue-collar,married,high.school,no,no,yes,1,S27,C252
25968,47,entrepreneur,married,university.degree,no,yes,no,1,S27,C252
25969,27,admin.,single,high.school,no,no,no,1,S27,C252
25970,50,blue-collar,married,basic.9y,unknown,yes,no,1,S27,C252
25971,28,technician,single,high.school,no,yes,yes,2,S16,C21
25972,41,blue-collar,divorced,basic.4y,no,no,yes,2,S10,C11
25973,38,technician,divorced,high.school,no,yes,yes,3,S36,C414
25974,33,blue-collar,married,basic.9y,no,no,no,3,S36,C414
25975,56,admin.,married,basic.9y,no,yes,no,3,S36,C414
25976,47,blue-collar,married,basic.9y,no,yes,no,3,S36,C414
25977,44,admin.,single,high.school,no,yes,no,3,S36,C414
25978,36,admin.,single,university.degree,no,yes,no,3,S36,C414
25979,38,entrepreneur,married,basic.4y,unknown,yes,no,4,S2,C2
25980,28,self-employed,married,university.degree,no,yes,no,4,S2,C2
25981,30,blue-collar,married,basic.9y,no,yes,no,4,S2,C2
25982,25,student,single,university.degree,no,no,no,2,S25,C39
25983,40,services,married,high.school,no,no,no,2,S25,C39
25984,44,management,married,university.degree,no,yes,no,2,S25,C39
25985,44,entrepreneur,divorced,university.degree,no,yes,no,2,S25,C39
25986,50,services,single,basic.6y,unknown,no,no,2,S25,C39
25987,45,services,divorced,basic.4y,no,no,no,4,S46,C461
25988,40,management,married,basic.6y,no,yes,no,4,S46,C461
25989,50,services,single,basic.6y,unknown,no,no,4,S46,C461
25990,28,technician,married,basic.9y,no,yes,no,4,S17,C43
25991,36,blue-collar,married,unknown,no,yes,no,4,S17,C43
25992,28,technician,married,basic.9y,no,no,no,3,S3,C101
25993,28,technician,married,basic.9y,no,yes,no,4,S2,C2
25994,23,blue-collar,single,basic.4y,no,yes,no,2,S16,C22
25995,43,management,married,university.degree,unknown,no,no,2,S32,C218
25996,28,technician,married,basic.9y,no,no,no,3,S21,C160
25997,44,blue-collar,married,basic.6y,no,yes,no,4,S2,C2
25998,55,management,married,basic.4y,unknown,no,no,4,S2,C2
25999,28,technician,married,basic.9y,no,yes,no,4,S2,C2
26000,30,services,married,high.school,no,no,no,4,S2,C2
26001,45,blue-collar,married,unknown,no,yes,no,4,S2,C2
26002,25,student,married,university.degree,no,yes,yes,4,S2,C2
26003,47,entrepreneur,divorced,high.school,no,no,no,4,S2,C2
26004,45,blue-collar,married,unknown,no,yes,no,4,S2,C2
26005,59,blue-collar,married,basic.9y,no,no,no,4,S2,C2
26006,45,blue-collar,married,unknown,no,no,no,4,S2,C2
26007,45,blue-collar,married,unknown,no,yes,yes,4,S2,C2
26008,45,blue-collar,married,unknown,no,yes,no,2,S25,C39
26009,31,student,single,unknown,unknown,no,no,3,S29,C462
26010,29,blue-collar,single,basic.6y,no,yes,yes,3,S29,C462
26011,45,blue-collar,married,unknown,no,yes,no,1,S6,C445
26012,31,student,single,unknown,unknown,no,yes,2,S35,C206
26013,34,blue-collar,married,basic.9y,no,no,no,2,S25,C153
26014,26,student,single,university.degree,no,no,yes,2,S25,C153
26015,31,student,single,unknown,unknown,yes,no,4,S5,C5
26016,34,blue-collar,married,basic.9y,no,no,no,4,S5,C5
26017,31,student,single,unknown,unknown,yes,no,3,S4,C109
26018,39,blue-collar,married,unknown,unknown,yes,no,4,S2,C2
26019,43,admin.,single,high.school,no,yes,no,3,S3,C101
26020,42,entrepreneur,married,university.degree,unknown,no,no,2,S39,C463
26021,33,management,married,basic.9y,no,no,yes,2,S16,C21
26022,35,blue-collar,single,basic.9y,unknown,yes,no,4,S2,C2
26023,51,blue-collar,married,basic.9y,unknown,yes,no,1,S6,C239
26024,42,admin.,single,high.school,no,no,no,1,S6,C239
26025,51,blue-collar,married,basic.9y,unknown,yes,no,3,S1,C431
26026,37,blue-collar,single,professional.course,no,no,no,3,S1,C431
26027,38,admin.,single,high.school,no,yes,no,3,S1,C431
26028,29,admin.,married,university.degree,no,yes,no,3,S1,C431
26029,37,blue-collar,single,basic.9y,no,no,no,4,S2,C2
26030,47,technician,married,professional.course,unknown,yes,no,4,S2,C2
26031,38,blue-collar,married,basic.9y,unknown,no,no,4,S17,C137
26032,37,blue-collar,married,basic.4y,no,no,yes,3,S19,C290
26033,41,admin.,divorced,high.school,no,no,no,3,S19,C290
26034,34,technician,married,professional.course,no,no,no,4,S17,C94
26035,42,blue-collar,married,basic.4y,unknown,no,no,1,S12,C32
26036,48,blue-collar,married,basic.9y,no,no,no,3,S3,C101
26037,39,admin.,married,high.school,unknown,yes,no,3,S3,C101
26038,42,blue-collar,married,unknown,no,yes,no,1,S6,C13
26039,37,blue-collar,married,basic.4y,no,no,no,1,S7,C159
26040,45,management,married,university.degree,no,yes,no,1,S7,C159
26041,25,technician,single,university.degree,no,no,no,2,S25,C153
26042,48,admin.,divorced,unknown,no,no,no,2,S25,C153
26043,36,blue-collar,married,basic.6y,no,yes,no,2,S25,C153
26044,41,management,married,university.degree,no,yes,yes,1,S6,C381
26045,54,entrepreneur,married,basic.9y,no,yes,yes,1,S6,C381
26046,41,self-employed,married,basic.9y,no,no,no,2,S16,C21
26047,54,blue-collar,married,unknown,unknown,yes,no,2,S16,C21
26048,35,blue-collar,married,basic.4y,no,yes,no,2,S10,C11
26049,28,student,married,university.degree,unknown,yes,no,2,S16,C31
26050,34,entrepreneur,married,university.degree,no,no,no,2,S16,C31
26051,57,blue-collar,married,basic.9y,no,no,no,4,S2,C71
26052,54,services,married,high.school,unknown,no,no,4,S2,C71
26053,54,services,married,high.school,unknown,no,no,4,S2,C71
26054,34,technician,divorced,basic.9y,no,yes,no,2,S10,C11
26055,28,student,married,university.degree,unknown,no,no,3,S19,C464
26056,36,services,married,high.school,unknown,yes,yes,4,S2,C81
26057,54,retired,married,basic.4y,no,yes,no,4,S2,C81
26058,55,admin.,married,basic.4y,no,no,no,4,S2,C81
26059,34,entrepreneur,married,university.degree,no,yes,yes,2,S10,C11
26060,31,admin.,married,high.school,no,no,no,1,S6,C90
26061,55,admin.,married,basic.4y,no,yes,no,1,S6,C90
26062,59,admin.,divorced,university.degree,no,yes,no,1,S6,C90
26063,35,technician,married,professional.course,no,yes,no,4,S2,C2
26064,34,blue-collar,married,basic.9y,no,yes,no,4,S2,C2
26065,39,blue-collar,divorced,basic.6y,no,yes,no,2,S16,C21
26066,34,admin.,married,high.school,no,yes,yes,2,S16,C21
26067,32,management,single,university.degree,no,no,no,2,S16,C21
26068,34,management,married,university.degree,no,yes,no,2,S16,C21
26069,38,blue-collar,married,basic.9y,no,yes,no,1,S6,C13
26070,39,management,married,basic.6y,no,yes,no,1,S6,C271
26071,29,admin.,single,university.degree,no,no,no,1,S6,C13
26072,43,blue-collar,married,basic.6y,no,no,yes,1,S6,C13
26073,35,blue-collar,married,basic.4y,no,yes,no,1,S6,C13
26074,47,blue-collar,married,basic.9y,no,no,no,1,S6,C13
26075,50,management,married,basic.6y,no,yes,no,1,S6,C13
26076,43,blue-collar,married,basic.6y,no,yes,no,4,S2,C117
26077,32,blue-collar,married,basic.9y,no,no,no,3,S33,C186
26078,42,blue-collar,married,basic.4y,no,yes,no,4,S23,C432
26079,32,management,single,university.degree,no,yes,no,2,S16,C21
26080,50,unemployed,married,basic.4y,unknown,yes,no,2,S16,C21
26081,32,blue-collar,married,basic.9y,no,no,no,2,S16,C21
26082,37,admin.,divorced,high.school,no,no,no,2,S16,C21
26083,35,admin.,married,university.degree,no,no,no,2,S16,C21
26084,35,blue-collar,married,basic.6y,no,no,no,2,S16,C21
26085,36,entrepreneur,married,university.degree,no,yes,no,2,S16,C21
26086,33,technician,single,high.school,no,no,no,2,S16,C21
26087,41,unemployed,married,basic.9y,unknown,yes,no,2,S16,C21
26088,57,services,married,basic.9y,unknown,yes,no,2,S16,C21
26089,36,self-employed,married,basic.9y,no,yes,no,2,S16,C21
26090,35,admin.,single,university.degree,no,yes,no,2,S16,C21
26091,33,blue-collar,married,basic.9y,no,yes,no,2,S16,C21
26092,30,services,single,high.school,unknown,yes,no,2,S16,C21
26093,38,technician,single,university.degree,no,yes,no,2,S10,C11
26094,39,management,married,university.degree,no,yes,no,3,S3,C101
26095,38,technician,single,university.degree,no,yes,no,1,S6,C56
26096,39,management,married,university.degree,no,yes,no,1,S6,C56
26097,25,admin.,single,high.school,no,no,no,1,S11,C23
26098,37,management,married,university.degree,unknown,no,yes,1,S11,C23
26099,37,technician,married,professional.course,no,no,no,2,S25,C216
26100,34,blue-collar,divorced,basic.4y,no,yes,no,2,S25,C216
26101,44,blue-collar,married,basic.6y,no,no,no,2,S25,C216
26102,40,blue-collar,married,basic.9y,no,yes,no,2,S25,C216
26103,43,admin.,single,high.school,no,no,no,2,S25,C216
26104,36,technician,married,professional.course,no,yes,no,4,S2,C465
26105,44,blue-collar,married,basic.6y,no,no,no,2,S16,C21
26106,34,technician,divorced,professional.course,no,yes,no,2,S16,C21
26107,19,student,single,unknown,no,yes,no,4,S22,C25
26108,34,technician,divorced,professional.course,no,no,no,4,S22,C25
26109,47,admin.,married,basic.9y,no,yes,no,4,S22,C25
26110,42,admin.,married,high.school,no,yes,no,4,S22,C25
26111,38,technician,single,university.degree,no,yes,no,1,S11,C23
26112,29,entrepreneur,single,university.degree,no,yes,yes,1,S6,C386
26113,38,management,married,high.school,unknown,yes,no,4,S2,C2
26114,53,management,married,university.degree,no,yes,no,4,S2,C2
26115,43,blue-collar,married,basic.9y,unknown,yes,no,4,S2,C2
26116,41,blue-collar,married,unknown,unknown,yes,no,2,S16,C21
26117,42,admin.,married,unknown,no,no,no,4,S2,C9
26118,49,blue-collar,married,basic.9y,no,yes,no,3,S18,C174
26119,41,blue-collar,married,basic.9y,unknown,no,yes,3,S18,C174
26120,45,blue-collar,married,unknown,unknown,yes,no,2,S16,C21
26121,36,services,married,high.school,no,yes,no,3,S19,C466
26122,46,management,married,university.degree,unknown,no,no,4,S2,C2
26123,35,blue-collar,married,basic.6y,no,yes,no,4,S2,C375
26124,46,management,married,university.degree,unknown,yes,no,1,S6,C393
26125,35,blue-collar,married,unknown,no,no,no,1,S6,C393
26126,48,admin.,single,university.degree,no,yes,no,3,S3,C390
26127,47,admin.,married,high.school,unknown,no,yes,4,S2,C9
26128,42,management,married,university.degree,unknown,no,no,4,S2,C467
26129,32,retired,married,basic.4y,no,yes,no,2,S30,C92
26130,36,entrepreneur,married,basic.9y,no,yes,no,2,S30,C92
26131,45,blue-collar,married,unknown,no,no,no,2,S30,C92
26132,49,management,married,university.degree,no,yes,no,2,S30,C92
26133,53,admin.,single,basic.6y,unknown,no,yes,1,S9,C156
26134,36,entrepreneur,married,basic.9y,no,no,no,4,S2,C50
26135,41,blue-collar,married,basic.9y,no,yes,no,4,S2,C9
26136,44,blue-collar,married,basic.9y,unknown,yes,yes,4,S2,C9
26137,41,blue-collar,married,basic.9y,no,no,yes,4,S2,C9
26138,41,admin.,divorced,high.school,no,no,no,4,S2,C86
26139,32,blue-collar,married,basic.9y,no,no,no,3,S33,C39
26140,42,blue-collar,married,basic.4y,unknown,no,no,4,S2,C9
26141,42,admin.,divorced,high.school,no,yes,yes,4,S2,C2
26142,34,admin.,single,high.school,no,yes,no,2,S10,C11
26143,40,blue-collar,single,basic.6y,unknown,no,no,2,S10,C11
26144,24,services,single,high.school,no,yes,no,2,S10,C11
26145,40,blue-collar,single,basic.6y,unknown,no,no,2,S10,C11
26146,34,technician,married,professional.course,no,no,no,1,S27,C252
26147,37,blue-collar,divorced,basic.9y,no,yes,yes,1,S27,C252
26148,54,retired,married,basic.4y,no,yes,no,4,S2,C2
26149,44,blue-collar,married,high.school,no,yes,no,3,S3,C122
26150,55,management,married,university.degree,no,no,no,3,S3,C122
26151,36,admin.,single,high.school,no,yes,yes,3,S3,C122
26152,57,admin.,divorced,high.school,no,yes,no,3,S3,C122
26153,39,admin.,married,university.degree,no,yes,no,3,S3,C122
26154,43,management,married,university.degree,unknown,yes,yes,3,S3,C122
26155,37,admin.,divorced,high.school,no,yes,no,3,S3,C122
26156,24,technician,divorced,professional.course,no,yes,no,1,S6,C13
26157,48,services,married,high.school,no,yes,no,4,S2,C2
26158,55,blue-collar,married,basic.4y,no,yes,no,3,S18,C25
26159,55,admin.,divorced,unknown,no,no,no,2,S16,C21
26160,24,technician,divorced,professional.course,no,no,no,2,S16,C21
26161,47,admin.,married,high.school,unknown,unknown,unknown,1,S26,C25
26162,34,unemployed,married,basic.9y,unknown,yes,no,1,S26,C25
26163,45,management,married,university.degree,no,yes,yes,1,S26,C25
26164,34,unemployed,married,basic.9y,unknown,no,no,3,S21,C30
26165,38,technician,single,high.school,no,no,no,3,S21,C30
26166,32,blue-collar,married,basic.9y,no,no,no,3,S21,C30
26167,43,blue-collar,married,high.school,no,no,no,3,S21,C30
26168,38,technician,single,high.school,no,yes,no,3,S21,C30
26169,56,self-employed,divorced,university.degree,unknown,no,no,3,S21,C30
26170,41,blue-collar,married,professional.course,unknown,yes,no,3,S21,C30
26171,47,management,married,high.school,no,no,yes,3,S21,C30
26172,30,technician,single,high.school,no,yes,no,3,S21,C30
26173,44,blue-collar,married,basic.9y,unknown,yes,no,4,S22,C33
26174,29,services,married,basic.6y,no,no,yes,2,S10,C11
26175,46,admin.,married,professional.course,no,no,no,2,S16,C21
26176,36,blue-collar,divorced,basic.6y,unknown,yes,no,2,S16,C21
26177,34,technician,married,university.degree,no,no,no,2,S16,C21
26178,55,admin.,married,high.school,no,no,no,1,S11,C468
26179,44,management,married,professional.course,no,yes,no,2,S16,C21
26180,43,blue-collar,married,high.school,unknown,unknown,unknown,4,S5,C5
26181,32,admin.,married,high.school,no,yes,yes,1,S6,C13
26182,42,admin.,single,university.degree,no,no,no,1,S6,C13
